"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
37,"blue-collar","married","primary","no",0,"no","telephone",108,2,306,1,"failure",0,2018,2018-03-09
26,"student","single","secondary","no",620,"no","cellular",104,1,-1,0,"unknown",1,2018,2018-03-09
59,"housemaid","single","secondary","no",26172,"no","cellular",54,2,-1,0,"unknown",0,2018,2018-03-09
57,"blue-collar","married","primary","no",0,"no","cellular",237,3,-1,0,"unknown",0,2018,2018-03-09
55,"entrepreneur","divorced","tertiary","no",1730,"no","cellular",156,3,-1,0,"unknown",0,2018,2018-03-09
51,"management","married","tertiary","no",2635,"no","cellular",407,3,74,5,"failure",1,2018,2018-03-09
33,"technician","single","secondary","no",161,"no","cellular",66,9,-1,0,"unknown",0,2018,2018-03-09
32,"blue-collar","single","secondary","no",255,"no","unknown",175,1,-1,0,"unknown",0,2018,2018-03-09
58,"retired","married","primary","no",1472,"no","cellular",74,2,-1,0,"unknown",0,2018,2018-03-09
51,"management","married","tertiary","no",9796,"no","unknown",110,1,-1,0,"unknown",0,2018,2018-03-09
54,"services","married","secondary","no",-165,"no","unknown",202,1,-1,0,"unknown",0,2018,2018-03-09
59,"retired","married","secondary","no",163,"no","cellular",464,1,-1,0,"unknown",0,2018,2018-03-09
51,"blue-collar","married","primary","no",-27,"no","telephone",158,4,-1,0,"unknown",0,2018,2018-03-09
53,"entrepreneur","married","tertiary","no",624,"no","cellular",180,4,-1,0,"unknown",0,2018,2018-03-09
30,"admin.","single","secondary","no",10735,"no","cellular",63,1,-1,0,"unknown",0,2018,2018-03-09
60,"retired","married","secondary","no",2674,"no","cellular",96,2,-1,0,"unknown",0,2018,2018-03-09
59,"management","married","tertiary","no",98417,"no","telephone",145,5,-1,0,"unknown",0,2018,2018-03-09
40,"management","married","tertiary","no",558,"no","cellular",50,5,-1,0,"unknown",0,2018,2018-03-09
50,"management","married","tertiary","no",4278,"no","cellular",53,1,-1,0,"unknown",0,2018,2018-03-09
34,"technician","married","secondary","no",0,"no","cellular",62,1,-1,0,"unknown",0,2018,2018-03-09
38,"management","married","tertiary","no",328,"no","cellular",230,2,-1,0,"unknown",0,2018,2018-03-09
49,"admin.","married","secondary","no",1058,"no","telephone",291,3,-1,0,"unknown",0,2018,2018-03-09
58,"admin.","married","secondary","no",6878,"no","cellular",148,1,-1,0,"unknown",0,2018,2018-03-09
32,"management","married","tertiary","no",1402,"no","unknown",52,1,557,2,"failure",0,2018,2018-03-09
53,"management","married","tertiary","no",210,"no","cellular",96,2,-1,0,"unknown",0,2018,2018-03-09
46,"technician","married","tertiary","no",0,"no","unknown",159,1,-1,0,"unknown",0,2018,2018-03-09
37,"management","married","secondary","no",565,"no","cellular",329,1,6,2,"success",0,2018,2018-03-10
43,"admin.","divorced","secondary","no",57,"no","unknown",46,1,-1,0,"unknown",0,2018,2018-03-10
32,"self-employed","married","tertiary","no",518,"no","cellular",462,5,-1,0,"unknown",0,2018,2018-03-10
55,"management","single","tertiary","no",115,"no","unknown",111,4,-1,0,"unknown",0,2018,2018-03-10
50,"blue-collar","married","primary","no",-219,"no","cellular",177,2,-1,0,"unknown",0,2018,2018-03-10
51,"blue-collar","married","primary","no",257,"no","cellular",453,4,-1,0,"unknown",0,2018,2018-03-10
36,"services","single","secondary","no",948,"no","cellular",92,2,-1,0,"unknown",0,2018,2018-03-10
29,"student","single","unknown","no",7585,"no","cellular",145,2,198,1,"failure",1,2018,2018-03-10
55,"unemployed","married","tertiary","no",383,"no","unknown",343,3,-1,0,"unknown",0,2018,2018-03-10
57,"housemaid","divorced","primary","no",0,"no","unknown",97,1,-1,0,"unknown",0,2018,2018-03-10
46,"blue-collar","single","secondary","no",332,"no","cellular",11,4,-1,0,"unknown",0,2018,2018-03-10
33,"technician","married","tertiary","no",4401,"no","cellular",96,2,104,1,"success",0,2018,2018-03-10
34,"management","divorced","tertiary","no",27,"no","cellular",190,1,-1,0,"unknown",0,2018,2018-03-10
51,"blue-collar","married","primary","no",0,"no","cellular",228,6,-1,0,"unknown",0,2018,2018-03-10
41,"entrepreneur","married","secondary","no",707,"no","unknown",707,1,-1,0,"unknown",1,2018,2018-03-10
57,"admin.","married","primary","no",1119,"no","cellular",176,2,-1,0,"unknown",0,2018,2018-03-10
57,"management","married","secondary","no",82,"no","telephone",140,1,-1,0,"unknown",0,2018,2018-03-10
43,"services","single","secondary","no",848,"no","unknown",168,2,-1,0,"unknown",0,2018,2018-03-10
34,"services","single","secondary","no",49,"no","cellular",181,1,-1,0,"unknown",0,2018,2018-03-10
35,"management","married","tertiary","no",0,"no","cellular",98,1,-1,0,"unknown",0,2018,2018-03-10
30,"technician","single","secondary","no",1112,"no","cellular",133,3,-1,0,"unknown",0,2018,2018-03-10
26,"management","single","tertiary","no",141,"no","cellular",74,2,-1,0,"unknown",0,2018,2018-03-10
32,"admin.","married","secondary","no",57,"no","cellular",50,2,-1,0,"unknown",0,2018,2018-03-10
29,"blue-collar","married","primary","no",190,"no","unknown",51,1,-1,0,"unknown",0,2018,2018-03-10
47,"entrepreneur","married","tertiary","no",8118,"no","cellular",326,3,-1,0,"unknown",0,2018,2018-03-10
26,"unemployed","single","tertiary","no",3466,"no","cellular",275,2,-1,0,"unknown",1,2018,2018-03-10
46,"blue-collar","married","secondary","no",2297,"no","telephone",16,4,-1,0,"unknown",0,2018,2018-03-10
31,"management","married","tertiary","no",60,"no","cellular",302,2,-1,0,"unknown",0,2018,2018-03-10
44,"blue-collar","divorced","secondary","no",3258,"no","cellular",58,6,-1,0,"unknown",0,2018,2018-03-10
30,"admin.","single","secondary","no",457,"no","cellular",90,2,-1,0,"unknown",0,2018,2018-03-10
63,"retired","married","secondary","no",1612,"no","cellular",399,2,183,2,"success",0,2018,2018-03-10
32,"technician","single","unknown","no",491,"no","cellular",251,2,91,7,"success",1,2018,2018-03-10
40,"technician","single","tertiary","no",539,"no","cellular",121,2,-1,0,"unknown",0,2018,2018-03-10
79,"retired","divorced","unknown","no",2628,"no","telephone",220,7,450,2,"failure",0,2018,2018-03-10
18,"student","single","unknown","no",108,"no","cellular",92,1,183,1,"success",1,2018,2018-03-10
47,"management","single","tertiary","no",86,"no","cellular",1086,1,-1,0,"unknown",1,2018,2018-03-10
31,"admin.","single","secondary","no",1340,"no","cellular",185,1,-1,0,"unknown",0,2018,2018-03-10
49,"management","divorced","tertiary","no",20727,"no","cellular",88,2,-1,0,"unknown",0,2018,2018-03-10
48,"unknown","married","unknown","no",3940,"no","unknown",298,6,-1,0,"unknown",0,2018,2018-03-10
56,"entrepreneur","married","unknown","no",575,"no","unknown",18,2,-1,0,"unknown",0,2018,2018-03-10
42,"services","married","unknown","no",1340,"no","cellular",88,5,-1,0,"unknown",0,2018,2018-03-10
31,"management","married","tertiary","no",4328,"no","cellular",203,4,165,14,"success",1,2018,2018-03-10
57,"blue-collar","married","primary","no",0,"no","unknown",73,2,-1,0,"unknown",0,2018,2018-03-10
37,"entrepreneur","married","secondary","no",3,"no","cellular",96,1,-1,0,"unknown",0,2018,2018-03-10
51,"admin.","married","secondary","no",101,"no","cellular",217,3,-1,0,"unknown",0,2018,2018-03-10
35,"technician","married","secondary","no",46,"no","cellular",404,4,-1,0,"unknown",0,2018,2018-03-10
34,"services","married","primary","no",31,"no","cellular",53,3,-1,0,"unknown",0,2018,2018-03-10
49,"admin.","single","unknown","no",1226,"no","cellular",400,1,-1,0,"unknown",0,2018,2018-03-10
44,"admin.","married","secondary","no",205,"no","cellular",289,1,-1,0,"unknown",1,2018,2018-03-10
59,"housemaid","married","primary","no",57,"no","cellular",212,11,-1,0,"unknown",0,2018,2018-03-10
54,"blue-collar","married","primary","no",10662,"no","unknown",256,1,-1,0,"unknown",0,2018,2018-03-10
43,"management","divorced","tertiary","no",36,"no","cellular",118,1,102,2,"failure",0,2018,2018-03-10
33,"management","married","tertiary","no",1602,"no","cellular",44,3,-1,0,"unknown",0,2018,2018-03-10
54,"retired","single","primary","no",767,"no","unknown",42,2,-1,0,"unknown",0,2018,2018-03-11
52,"blue-collar","married","secondary","no",2276,"no","unknown",83,3,-1,0,"unknown",0,2018,2018-03-11
47,"management","married","tertiary","no",3663,"no","cellular",364,3,-1,0,"unknown",1,2018,2018-03-11
36,"management","married","tertiary","no",396,"no","cellular",67,5,-1,0,"unknown",0,2018,2018-03-11
25,"blue-collar","single","secondary","no",189,"no","cellular",687,2,-1,0,"unknown",1,2018,2018-03-11
40,"technician","single","tertiary","no",1175,"no","cellular",184,1,-1,0,"unknown",1,2018,2018-03-11
28,"technician","single","secondary","no",31,"no","cellular",323,2,-1,0,"unknown",0,2018,2018-03-11
41,"management","married","secondary","no",0,"no","cellular",83,2,-1,0,"unknown",0,2018,2018-03-11
58,"housemaid","married","primary","no",588,"no","cellular",171,2,-1,0,"unknown",0,2018,2018-03-11
38,"unemployed","single","secondary","no",0,"no","cellular",44,3,-1,0,"unknown",0,2018,2018-03-11
56,"management","married","tertiary","no",705,"no","cellular",164,2,-1,0,"unknown",0,2018,2018-03-11
51,"admin.","married","secondary","no",-229,"no","cellular",18,3,12,1,"other",0,2018,2018-03-11
48,"blue-collar","married","primary","no",916,"no","unknown",37,3,-1,0,"unknown",0,2018,2018-03-11
54,"management","married","tertiary","no",0,"no","unknown",120,2,-1,0,"unknown",0,2018,2018-03-11
42,"technician","married","secondary","no",5,"no","cellular",98,2,-1,0,"unknown",0,2018,2018-03-11
41,"blue-collar","single","tertiary","no",6025,"no","unknown",559,1,-1,0,"unknown",0,2018,2018-03-11
55,"blue-collar","married","secondary","no",5874,"no","unknown",229,1,-1,0,"unknown",0,2018,2018-03-11
57,"management","married","tertiary","no",24498,"no","cellular",161,5,-1,0,"unknown",0,2018,2018-03-11
52,"technician","divorced","secondary","no",935,"no","unknown",86,1,-1,0,"unknown",0,2018,2018-03-11
37,"management","married","tertiary","no",0,"no","cellular",187,2,-1,0,"unknown",0,2018,2018-03-11
29,"self-employed","married","tertiary","no",1,"no","cellular",167,3,-1,0,"unknown",0,2018,2018-03-11
56,"blue-collar","married","primary","no",3206,"no","cellular",129,3,-1,0,"unknown",0,2018,2018-03-11
32,"technician","single","secondary","no",4843,"no","cellular",63,4,-1,0,"unknown",0,2018,2018-03-11
24,"technician","single","secondary","no",139,"no","cellular",259,1,-1,0,"unknown",0,2018,2018-03-11
24,"self-employed","single","tertiary","no",2376,"no","cellular",123,1,106,1,"success",0,2018,2018-03-11
60,"retired","married","primary","no",219,"no","cellular",235,2,-1,0,"unknown",0,2018,2018-03-11
55,"retired","married","primary","no",628,"no","cellular",123,2,-1,0,"unknown",0,2018,2018-03-11
22,"student","single","secondary","no",552,"no","cellular",327,1,-1,0,"unknown",1,2018,2018-03-11
49,"blue-collar","married","secondary","no",2159,"no","cellular",771,1,-1,0,"unknown",0,2018,2018-03-11
34,"technician","single","tertiary","no",449,"no","cellular",765,3,-1,0,"unknown",0,2018,2018-03-11
59,"management","divorced","tertiary","no",51,"no","cellular",129,2,-1,0,"unknown",0,2018,2018-03-11
31,"management","single","tertiary","no",63,"no","cellular",161,7,-1,0,"unknown",0,2018,2018-03-11
29,"management","married","tertiary","no",482,"no","cellular",79,1,-1,0,"unknown",0,2018,2018-03-11
35,"management","married","tertiary","no",358,"no","unknown",18,1,-1,0,"unknown",0,2018,2018-03-11
35,"management","married","tertiary","no",231,"no","cellular",130,6,-1,0,"unknown",0,2018,2018-03-11
35,"management","married","tertiary","no",697,"no","cellular",57,2,304,1,"failure",0,2018,2018-03-11
46,"management","married","tertiary","no",2817,"no","cellular",543,1,-1,0,"unknown",1,2018,2018-03-11
38,"admin.","married","primary","no",1487,"no","unknown",332,2,-1,0,"unknown",0,2018,2018-03-11
39,"management","single","tertiary","no",3797,"no","cellular",96,2,-1,0,"unknown",0,2018,2018-03-11
45,"management","married","tertiary","no",1034,"no","cellular",1820,4,-1,0,"unknown",0,2018,2018-03-11
43,"management","married","tertiary","no",1258,"no","unknown",312,1,-1,0,"unknown",1,2018,2018-03-11
30,"management","married","tertiary","no",388,"no","cellular",157,1,-1,0,"unknown",0,2018,2018-03-11
36,"blue-collar","married","secondary","no",-42,"no","cellular",521,2,193,2,"other",0,2018,2018-03-11
52,"technician","married","tertiary","no",214,"no","cellular",161,3,-1,0,"unknown",0,2018,2018-03-11
64,"retired","married","primary","no",43,"no","cellular",117,1,91,1,"success",0,2018,2018-03-11
37,"unemployed","divorced","tertiary","no",1085,"no","cellular",146,4,-1,0,"unknown",0,2018,2018-03-11
33,"management","married","tertiary","no",2599,"no","cellular",1373,2,-1,0,"unknown",1,2018,2018-03-11
51,"retired","single","primary","no",604,"no","unknown",43,2,-1,0,"unknown",0,2018,2018-03-11
43,"technician","single","secondary","no",145,"no","cellular",341,3,-1,0,"unknown",0,2018,2018-03-11
34,"management","married","tertiary","no",276,"no","cellular",216,1,-1,0,"unknown",0,2018,2018-03-11
48,"technician","divorced","secondary","no",0,"no","cellular",76,4,-1,0,"unknown",0,2018,2018-03-11
26,"services","single","tertiary","no",0,"no","telephone",261,4,-1,0,"unknown",1,2018,2018-03-11
30,"student","single","tertiary","no",0,"no","cellular",10,5,-1,0,"unknown",0,2018,2018-03-11
58,"technician","married","tertiary","no",332,"no","cellular",371,3,-1,0,"unknown",0,2018,2018-03-11
37,"retired","divorced","secondary","no",79,"no","cellular",110,2,-1,0,"unknown",0,2018,2018-03-11
42,"services","married","unknown","no",177,"no","telephone",258,4,-1,0,"unknown",0,2018,2018-03-11
57,"retired","married","secondary","no",3815,"no","telephone",90,2,-1,0,"unknown",0,2018,2018-03-11
52,"technician","married","secondary","no",1423,"no","telephone",384,1,91,1,"other",0,2018,2018-03-11
39,"technician","married","secondary","no",116,"no","cellular",554,2,-1,0,"unknown",1,2018,2018-03-11
56,"unknown","married","unknown","no",778,"no","unknown",32,4,-1,0,"unknown",0,2018,2018-03-11
47,"technician","married","secondary","no",44,"no","unknown",15,3,-1,0,"unknown",0,2018,2018-03-11
55,"blue-collar","divorced","secondary","no",4053,"no","cellular",113,1,166,2,"failure",0,2018,2018-03-11
24,"student","single","secondary","no",4126,"no","cellular",83,5,191,2,"success",0,2018,2018-03-11
37,"blue-collar","single","secondary","no",48,"no","cellular",140,2,-1,0,"unknown",0,2018,2018-03-11
32,"student","single","secondary","no",0,"no","cellular",206,1,-1,0,"unknown",0,2018,2018-03-11
32,"management","single","tertiary","no",462,"no","cellular",252,1,-1,0,"unknown",0,2018,2018-03-11
33,"technician","married","tertiary","no",980,"no","cellular",172,2,-1,0,"unknown",0,2018,2018-03-12
42,"self-employed","married","secondary","no",105,"no","cellular",85,4,-1,0,"unknown",0,2018,2018-03-12
35,"technician","single","secondary","no",1227,"no","cellular",1005,5,134,10,"success",1,2018,2018-03-12
32,"entrepreneur","married","tertiary","no",598,"no","cellular",135,6,-1,0,"unknown",0,2018,2018-03-12
50,"technician","divorced","secondary","no",0,"no","cellular",91,2,-1,0,"unknown",0,2018,2018-03-12
31,"services","single","tertiary","no",461,"no","cellular",145,1,-1,0,"unknown",0,2018,2018-03-12
55,"unknown","married","tertiary","no",0,"no","unknown",409,3,-1,0,"unknown",0,2018,2018-03-12
33,"blue-collar","married","secondary","no",540,"no","cellular",88,2,-1,0,"unknown",0,2018,2018-03-12
40,"technician","divorced","secondary","no",311,"no","cellular",738,2,-1,0,"unknown",1,2018,2018-03-12
33,"technician","married","secondary","no",7621,"no","cellular",68,1,-1,0,"unknown",0,2018,2018-03-12
37,"management","single","tertiary","no",3141,"no","cellular",384,2,-1,0,"unknown",1,2018,2018-03-12
34,"management","single","secondary","no",0,"no","cellular",132,4,-1,0,"unknown",0,2018,2018-03-12
32,"technician","single","tertiary","no",259,"no","cellular",407,4,-1,0,"unknown",0,2018,2018-03-12
54,"technician","married","secondary","no",7252,"no","unknown",139,2,-1,0,"unknown",0,2018,2018-03-12
59,"management","single","tertiary","no",705,"no","cellular",537,4,-1,0,"unknown",0,2018,2018-03-12
33,"blue-collar","single","secondary","no",688,"no","unknown",226,1,-1,0,"unknown",0,2018,2018-03-12
52,"services","married","secondary","no",659,"no","cellular",390,4,93,1,"success",1,2018,2018-03-12
39,"technician","divorced","tertiary","yes",3,"no","cellular",488,1,-1,0,"unknown",1,2018,2018-03-12
39,"services","married","secondary","no",105,"no","cellular",137,1,189,2,"failure",0,2018,2018-03-12
48,"blue-collar","married","primary","no",890,"no","cellular",157,6,-1,0,"unknown",0,2018,2018-03-12
42,"entrepreneur","divorced","secondary","no",31,"no","unknown",120,1,-1,0,"unknown",0,2018,2018-03-12
39,"management","married","tertiary","no",2320,"no","cellular",25,2,-1,0,"unknown",0,2018,2018-03-12
42,"management","married","secondary","no",0,"no","cellular",458,3,-1,0,"unknown",0,2018,2018-03-12
46,"technician","married","tertiary","no",405,"no","cellular",138,3,-1,0,"unknown",0,2018,2018-03-12
25,"technician","single","secondary","no",218,"no","cellular",272,1,-1,0,"unknown",0,2018,2018-03-12
