"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
51,"retired","divorced","primary","no",1193,"yes","cellular",85,2,-1,0,"unknown",0,2017,2017-01-23
51,"blue-collar","married","secondary","no",568,"yes","unknown",37,1,-1,0,"unknown",0,2017,2017-01-23
43,"technician","married","tertiary","no",226,"no","cellular",156,6,-1,0,"unknown",0,2017,2017-01-23
31,"management","single","tertiary","no",2978,"yes","cellular",146,2,-1,0,"unknown",0,2017,2017-01-23
57,"technician","married","primary","no",1276,"yes","cellular",103,4,-1,0,"unknown",0,2017,2017-01-23
32,"housemaid","married","secondary","no",30,"yes","cellular",245,5,-1,0,"unknown",0,2017,2017-01-23
50,"admin.","married","secondary","no",663,"yes","cellular",630,3,-1,0,"unknown",0,2017,2017-01-23
26,"technician","single","secondary","no",3519,"yes","cellular",283,1,-1,0,"unknown",0,2017,2017-01-23
60,"management","married","primary","no",0,"yes","cellular",111,8,-1,0,"unknown",0,2017,2017-01-23
71,"retired","divorced","secondary","no",0,"no","cellular",771,1,171,1,"success",1,2017,2017-01-23
22,"blue-collar","single","secondary","no",3992,"yes","unknown",194,2,-1,0,"unknown",0,2017,2017-01-23
40,"technician","single","tertiary","no",47,"yes","cellular",159,1,365,1,"failure",0,2017,2017-01-23
32,"blue-collar","divorced","secondary","no",8,"yes","cellular",226,1,-1,0,"unknown",0,2017,2017-01-23
49,"technician","divorced","secondary","no",-54,"yes","cellular",214,1,-1,0,"unknown",0,2017,2017-01-23
29,"technician","married","secondary","no",1599,"yes","cellular",95,1,112,2,"failure",0,2017,2017-01-23
59,"retired","married","secondary","no",599,"yes","cellular",31,1,-1,0,"unknown",0,2017,2017-01-23
32,"management","married","tertiary","no",958,"yes","telephone",151,1,-1,0,"unknown",0,2017,2017-01-23
49,"management","married","unknown","no",1401,"no","unknown",300,1,-1,0,"unknown",0,2017,2017-01-23
54,"admin.","married","tertiary","no",184,"no","unknown",673,2,-1,0,"unknown",1,2017,2017-01-23
30,"blue-collar","married","primary","no",3,"yes","unknown",147,1,-1,0,"unknown",0,2017,2017-01-23
50,"management","single","tertiary","no",1300,"yes","unknown",379,2,-1,0,"unknown",0,2017,2017-01-23
37,"technician","single","secondary","no",181,"no","cellular",140,1,-1,0,"unknown",0,2017,2017-01-23
47,"self-employed","married","secondary","no",0,"no","unknown",174,8,-1,0,"unknown",0,2017,2017-01-23
51,"admin.","married","secondary","no",0,"no","cellular",130,1,-1,0,"unknown",0,2017,2017-01-23
34,"management","married","tertiary","no",0,"no","cellular",122,1,72,1,"failure",0,2017,2017-01-23
51,"retired","married","secondary","no",1295,"no","unknown",288,2,-1,0,"unknown",0,2017,2017-01-23
29,"blue-collar","single","secondary","no",874,"yes","unknown",68,5,-1,0,"unknown",0,2017,2017-01-23
31,"management","married","secondary","no",-329,"yes","cellular",119,3,-1,0,"unknown",0,2017,2017-01-23
57,"management","married","tertiary","no",4547,"no","cellular",314,4,-1,0,"unknown",0,2017,2017-01-23
30,"management","single","tertiary","no",3045,"no","cellular",189,7,-1,0,"unknown",0,2017,2017-01-23
32,"technician","married","tertiary","no",401,"yes","cellular",200,1,-1,0,"unknown",0,2017,2017-01-23
43,"technician","married","secondary","no",7876,"yes","cellular",209,2,-1,0,"unknown",0,2017,2017-01-23
31,"services","single","secondary","no",0,"yes","cellular",362,1,-1,0,"unknown",0,2017,2017-01-23
32,"technician","single","tertiary","no",2626,"yes","cellular",217,2,351,2,"other",0,2017,2017-01-23
34,"technician","married","tertiary","no",823,"no","cellular",178,3,161,5,"other",0,2017,2017-01-23
46,"retired","married","primary","no",1374,"no","unknown",22,3,-1,0,"unknown",0,2017,2017-01-23
52,"admin.","divorced","secondary","no",-342,"no","unknown",153,1,-1,0,"unknown",0,2017,2017-01-23
33,"technician","married","secondary","no",348,"yes","cellular",263,2,294,1,"success",0,2017,2017-01-23
26,"entrepreneur","married","tertiary","no",79,"yes","unknown",346,3,-1,0,"unknown",0,2017,2017-01-23
80,"retired","married","tertiary","no",3669,"no","cellular",166,1,-1,0,"unknown",0,2017,2017-01-23
51,"technician","married","secondary","no",0,"no","cellular",68,3,-1,0,"unknown",0,2017,2017-01-23
49,"technician","married","tertiary","no",8422,"yes","cellular",166,3,-1,0,"unknown",0,2017,2017-01-23
31,"management","married","tertiary","no",3914,"no","cellular",266,1,-1,0,"unknown",0,2017,2017-01-23
47,"unemployed","divorced","secondary","no",176,"no","unknown",91,2,-1,0,"unknown",0,2017,2017-01-23
26,"admin.","single","secondary","no",338,"no","cellular",245,1,92,3,"success",0,2017,2017-01-23
34,"admin.","divorced","secondary","no",67,"yes","unknown",90,1,-1,0,"unknown",0,2017,2017-01-23
33,"technician","married","secondary","no",79,"no","cellular",144,3,-1,0,"unknown",0,2017,2017-01-23
32,"technician","single","secondary","no",1210,"yes","unknown",267,4,-1,0,"unknown",0,2017,2017-01-23
40,"blue-collar","divorced","primary","no",737,"yes","unknown",102,1,-1,0,"unknown",0,2017,2017-01-23
35,"services","married","secondary","no",1053,"yes","unknown",25,1,-1,0,"unknown",0,2017,2017-01-23
42,"blue-collar","single","secondary","no",419,"no","cellular",88,3,-1,0,"unknown",0,2017,2017-01-23
46,"blue-collar","single","secondary","no",324,"yes","unknown",293,6,-1,0,"unknown",0,2017,2017-01-23
30,"blue-collar","married","secondary","no",-269,"yes","unknown",293,2,-1,0,"unknown",0,2017,2017-01-23
59,"technician","divorced","secondary","no",2,"no","cellular",164,2,-1,0,"unknown",0,2017,2017-01-24
27,"self-employed","single","secondary","no",78,"yes","unknown",825,1,-1,0,"unknown",0,2017,2017-01-24
60,"entrepreneur","married","tertiary","no",1164,"yes","unknown",325,1,-1,0,"unknown",0,2017,2017-01-24
50,"unknown","married","unknown","no",0,"no","cellular",120,2,-1,0,"unknown",0,2017,2017-01-24
60,"management","married","tertiary","no",3824,"no","cellular",195,3,-1,0,"unknown",0,2017,2017-01-24
73,"retired","married","primary","no",542,"no","telephone",107,5,-1,0,"unknown",0,2017,2017-01-24
29,"blue-collar","married","secondary","no",577,"yes","telephone",501,3,331,10,"other",0,2017,2017-01-24
30,"self-employed","married","secondary","no",1772,"yes","cellular",158,4,-1,0,"unknown",0,2017,2017-01-24
27,"technician","married","secondary","no",1577,"yes","unknown",266,2,-1,0,"unknown",0,2017,2017-01-24
31,"technician","married","secondary","no",5467,"yes","cellular",251,1,-1,0,"unknown",0,2017,2017-01-24
31,"management","married","secondary","no",6943,"yes","unknown",109,1,-1,0,"unknown",0,2017,2017-01-24
57,"blue-collar","married","secondary","no",0,"yes","cellular",125,5,-1,0,"unknown",0,2017,2017-01-24
33,"management","single","tertiary","no",2206,"yes","cellular",247,1,-1,0,"unknown",0,2017,2017-01-24
56,"admin.","single","secondary","no",1854,"yes","telephone",45,1,342,2,"failure",0,2017,2017-01-24
60,"retired","married","secondary","no",372,"no","cellular",449,2,-1,0,"unknown",0,2017,2017-01-24
31,"entrepreneur","single","secondary","no",0,"yes","telephone",544,2,-1,0,"unknown",0,2017,2017-01-24
30,"admin.","single","secondary","no",122,"yes","cellular",219,2,-1,0,"unknown",0,2017,2017-01-24
47,"blue-collar","married","unknown","no",30,"no","cellular",498,2,-1,0,"unknown",0,2017,2017-01-24
52,"services","divorced","secondary","no",2455,"no","telephone",76,1,119,1,"failure",0,2017,2017-01-24
36,"technician","married","secondary","no",494,"yes","unknown",83,3,-1,0,"unknown",0,2017,2017-01-24
26,"blue-collar","single","primary","no",-35,"no","cellular",243,1,-1,0,"unknown",0,2017,2017-01-24
58,"technician","married","primary","no",16119,"no","telephone",188,2,-1,0,"unknown",0,2017,2017-01-24
41,"technician","married","tertiary","no",91,"no","cellular",204,3,-1,0,"unknown",0,2017,2017-01-24
48,"technician","married","secondary","no",1939,"yes","cellular",163,2,-1,0,"unknown",0,2017,2017-01-24
29,"technician","single","secondary","no",110,"yes","cellular",1036,1,-1,0,"unknown",1,2017,2017-01-24
47,"blue-collar","married","secondary","no",182,"yes","telephone",39,1,-1,0,"unknown",1,2017,2017-01-24
40,"technician","married","tertiary","no",5152,"yes","cellular",121,2,-1,0,"unknown",0,2017,2017-01-24
32,"management","single","tertiary","no",520,"no","cellular",443,2,-1,0,"unknown",1,2017,2017-01-24
52,"retired","married","secondary","no",1282,"no","unknown",148,5,-1,0,"unknown",0,2017,2017-01-24
47,"admin.","single","secondary","no",3531,"yes","cellular",49,6,-1,0,"unknown",0,2017,2017-01-24
59,"admin.","single","secondary","no",2166,"yes","cellular",574,1,-1,0,"unknown",1,2017,2017-01-24
33,"technician","single","secondary","no",77,"yes","unknown",354,1,-1,0,"unknown",0,2017,2017-01-24
30,"student","single","tertiary","no",7513,"no","cellular",269,2,-1,0,"unknown",0,2017,2017-01-24
40,"services","married","secondary","no",87,"yes","cellular",116,2,113,4,"failure",0,2017,2017-01-24
30,"management","single","tertiary","no",222,"yes","cellular",112,4,-1,0,"unknown",0,2017,2017-01-24
50,"services","married","primary","no",2603,"no","cellular",114,1,-1,0,"unknown",0,2017,2017-01-24
32,"admin.","single","secondary","no",154,"yes","cellular",135,1,521,2,"failure",0,2017,2017-01-24
28,"self-employed","single","secondary","no",131,"yes","unknown",407,14,-1,0,"unknown",0,2017,2017-01-24
28,"technician","single","tertiary","no",356,"no","cellular",76,2,-1,0,"unknown",0,2017,2017-01-24
29,"technician","single","tertiary","no",940,"yes","cellular",757,1,330,1,"failure",0,2017,2017-01-24
30,"services","single","secondary","no",370,"no","cellular",142,1,-1,0,"unknown",0,2017,2017-01-24
33,"blue-collar","married","secondary","no",6227,"yes","unknown",76,2,-1,0,"unknown",0,2017,2017-01-24
33,"housemaid","married","secondary","no",8,"yes","cellular",425,4,-1,0,"unknown",0,2017,2017-01-24
33,"management","single","tertiary","no",641,"yes","cellular",147,1,253,7,"other",0,2017,2017-01-24
77,"retired","married","primary","no",2590,"no","telephone",212,3,277,12,"failure",1,2017,2017-01-24
56,"unknown","married","unknown","no",15088,"no","cellular",179,4,-1,0,"unknown",0,2017,2017-01-24
33,"admin.","single","secondary","no",434,"yes","unknown",351,1,-1,0,"unknown",0,2017,2017-01-24
43,"management","married","tertiary","no",40,"no","cellular",147,1,-1,0,"unknown",1,2017,2017-01-24
55,"management","divorced","tertiary","no",0,"no","cellular",120,2,-1,0,"unknown",0,2017,2017-01-24
42,"management","single","tertiary","no",336,"yes","cellular",142,6,195,3,"failure",0,2017,2017-01-24
31,"management","married","tertiary","no",22546,"yes","cellular",88,4,-1,0,"unknown",0,2017,2017-01-24
42,"technician","divorced","secondary","no",1689,"yes","cellular",50,2,-1,0,"unknown",0,2017,2017-01-24
59,"blue-collar","married","unknown","no",139,"no","unknown",153,1,-1,0,"unknown",0,2017,2017-01-24
43,"technician","married","secondary","no",297,"yes","cellular",119,3,-1,0,"unknown",0,2017,2017-01-25
35,"management","single","tertiary","no",556,"no","cellular",52,8,-1,0,"unknown",0,2017,2017-01-25
57,"admin.","married","secondary","no",0,"yes","telephone",92,1,-1,0,"unknown",0,2017,2017-01-25
55,"management","married","tertiary","no",223,"no","cellular",273,5,-1,0,"unknown",0,2017,2017-01-25
50,"management","married","tertiary","no",830,"no","cellular",71,1,138,2,"failure",0,2017,2017-01-25
38,"management","married","tertiary","no",238,"no","cellular",139,1,92,3,"failure",1,2017,2017-01-25
38,"management","married","tertiary","no",1988,"yes","cellular",422,1,79,4,"other",0,2017,2017-01-25
30,"services","married","tertiary","no",1019,"no","cellular",155,1,234,1,"other",0,2017,2017-01-25
37,"blue-collar","married","secondary","no",4321,"no","cellular",276,3,167,3,"failure",0,2017,2017-01-25
57,"retired","married","secondary","no",91,"no","unknown",256,3,-1,0,"unknown",0,2017,2017-01-25
32,"management","single","tertiary","no",3050,"yes","cellular",58,1,182,1,"failure",0,2017,2017-01-25
46,"housemaid","married","secondary","no",271,"yes","cellular",1013,29,-1,0,"unknown",1,2017,2017-01-25
32,"blue-collar","single","secondary","no",8,"yes","unknown",265,1,-1,0,"unknown",0,2017,2017-01-25
47,"management","divorced","tertiary","no",310,"no","cellular",136,2,-1,0,"unknown",0,2017,2017-01-25
42,"management","married","secondary","no",0,"yes","cellular",854,1,-1,0,"unknown",0,2017,2017-01-25
35,"admin.","single","tertiary","no",170,"no","unknown",12,1,-1,0,"unknown",0,2017,2017-01-25
49,"management","divorced","tertiary","no",4961,"yes","cellular",298,2,231,1,"failure",0,2017,2017-01-25
32,"management","single","tertiary","no",151,"yes","unknown",118,1,-1,0,"unknown",0,2017,2017-01-25
34,"blue-collar","single","secondary","no",-108,"yes","unknown",290,1,-1,0,"unknown",0,2017,2017-01-25
39,"unemployed","divorced","secondary","no",265,"yes","unknown",93,1,555,2,"other",1,2017,2017-01-25
69,"retired","divorced","secondary","no",4572,"no","telephone",146,2,56,1,"other",1,2017,2017-01-25
53,"technician","single","tertiary","no",-167,"yes","cellular",289,1,-1,0,"unknown",0,2017,2017-01-25
44,"blue-collar","single","unknown","no",4330,"no","unknown",16,9,-1,0,"unknown",0,2017,2017-01-25
32,"admin.","married","tertiary","no",118,"no","cellular",383,4,176,10,"failure",0,2017,2017-01-25
58,"unemployed","single","tertiary","no",2094,"no","cellular",161,2,-1,0,"unknown",0,2017,2017-01-25
52,"management","married","tertiary","no",437,"no","telephone",137,3,113,1,"other",0,2017,2017-01-25
59,"blue-collar","married","primary","no",416,"no","unknown",92,3,-1,0,"unknown",0,2017,2017-01-25
43,"housemaid","married","primary","no",18,"yes","unknown",192,3,-1,0,"unknown",0,2017,2017-01-25
36,"blue-collar","divorced","secondary","no",-159,"yes","unknown",382,3,-1,0,"unknown",0,2017,2017-01-25
33,"technician","single","tertiary","no",617,"yes","cellular",282,2,259,4,"other",0,2017,2017-01-25
31,"management","single","tertiary","no",4247,"no","cellular",131,3,-1,0,"unknown",0,2017,2017-01-25
33,"management","single","tertiary","no",1724,"no","cellular",252,6,-1,0,"unknown",0,2017,2017-01-25
24,"technician","single","secondary","no",-540,"yes","cellular",190,2,-1,0,"unknown",0,2017,2017-01-25
33,"technician","married","secondary","no",390,"no","cellular",460,2,-1,0,"unknown",0,2017,2017-01-25
40,"admin.","married","secondary","no",732,"no","cellular",71,1,139,4,"success",0,2017,2017-01-25
59,"technician","divorced","secondary","no",330,"no","cellular",27,5,-1,0,"unknown",0,2017,2017-01-25
56,"unemployed","divorced","secondary","no",763,"no","unknown",181,2,-1,0,"unknown",0,2017,2017-01-25
47,"admin.","married","secondary","no",120,"yes","telephone",18,6,365,11,"failure",0,2017,2017-01-25
23,"blue-collar","married","secondary","no",0,"yes","cellular",223,1,-1,0,"unknown",0,2017,2017-01-25
61,"retired","married","secondary","no",938,"no","cellular",212,2,92,5,"success",0,2017,2017-01-25
29,"admin.","married","secondary","no",445,"yes","unknown",489,2,-1,0,"unknown",0,2017,2017-01-25
34,"technician","single","secondary","no",16,"no","cellular",990,1,-1,0,"unknown",1,2017,2017-01-25
35,"entrepreneur","married","primary","no",0,"no","telephone",26,10,-1,0,"unknown",0,2017,2017-01-25
51,"technician","married","secondary","no",-491,"yes","cellular",805,2,-1,0,"unknown",0,2017,2017-01-25
46,"blue-collar","married","primary","no",537,"no","unknown",222,5,-1,0,"unknown",0,2017,2017-01-25
36,"blue-collar","married","unknown","no",-400,"yes","cellular",362,2,307,1,"failure",0,2017,2017-01-25
36,"student","single","secondary","no",904,"no","telephone",36,9,8,13,"other",0,2017,2017-01-25
23,"admin.","single","secondary","no",345,"yes","unknown",330,2,-1,0,"unknown",0,2017,2017-01-25
43,"management","married","tertiary","no",1451,"yes","unknown",11,12,-1,0,"unknown",0,2017,2017-01-25
48,"admin.","married","secondary","no",155,"no","unknown",222,3,-1,0,"unknown",0,2017,2017-01-25
35,"technician","single","secondary","no",204,"yes","cellular",236,1,-1,0,"unknown",1,2017,2017-01-25
43,"technician","divorced","secondary","yes",73,"yes","cellular",324,2,-1,0,"unknown",0,2017,2017-01-25
29,"self-employed","married","tertiary","no",4,"no","cellular",156,1,-1,0,"unknown",0,2017,2017-01-25
55,"housemaid","married","primary","no",43,"no","unknown",464,3,-1,0,"unknown",0,2017,2017-01-25
32,"services","single","tertiary","no",-233,"yes","unknown",140,2,-1,0,"unknown",0,2017,2017-01-25
34,"services","married","secondary","no",2825,"yes","cellular",198,1,-1,0,"unknown",0,2017,2017-01-25
31,"technician","single","tertiary","no",1887,"no","unknown",389,1,-1,0,"unknown",0,2017,2017-01-25
27,"blue-collar","single","primary","no",1518,"yes","unknown",700,3,-1,0,"unknown",0,2017,2017-01-25
27,"management","single","tertiary","no",3347,"no","cellular",311,1,-1,0,"unknown",0,2017,2017-01-25
46,"admin.","married","secondary","no",68,"yes","cellular",267,3,-1,0,"unknown",0,2017,2017-01-25
29,"blue-collar","married","secondary","no",195,"yes","cellular",333,1,-1,0,"unknown",0,2017,2017-01-25
49,"blue-collar","married","secondary","no",30,"yes","unknown",135,4,-1,0,"unknown",0,2017,2017-01-25
34,"technician","single","secondary","no",1386,"yes","unknown",185,6,-1,0,"unknown",0,2017,2017-01-25
42,"technician","divorced","tertiary","no",7190,"yes","cellular",375,2,-1,0,"unknown",0,2017,2017-01-26
29,"technician","single","secondary","no",590,"no","cellular",124,1,-1,0,"unknown",1,2017,2017-01-26
46,"self-employed","married","primary","no",49,"no","cellular",197,6,-1,0,"unknown",0,2017,2017-01-26
